,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2
934,FDQ21,21.25,0.019502354,Snack Foods,120.8756,OUT018,2009,3150.5656,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
935,FDV57,12.792854228644284,0.065577449,Snack Foods,181.766,OUT027,1985,7370.406,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
936,FDB44,6.655,0.016944719,Fruits and Vegetables,209.2586,OUT013,1987,2954.8204,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
937,FDG52,13.65,0.065576228,Frozen Foods,47.7402,OUT013,1987,643.1628,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
938,FDL38,12.792854228644284,0.02579577,Canned,88.4172,OUT019,1985,89.2172,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
939,NCS54,13.6,0.010008699,Household,176.737,OUT049,1999,4940.236,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
940,DRL37,15.5,0.053362086,Soft Drinks,41.577,OUT035,2004,735.709,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
941,FDA43,10.895,0.064621927,Fruits and Vegetables,196.6794,OUT013,1987,1170.4764,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
942,FDZ39,19.7,0.018126724,Meat,101.799,OUT017,2007,1135.189,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
943,FDG45,8.1,0.09496884266666666,Fruits and Vegetables,211.8902,OUT018,2009,3823.0236,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
944,FDH10,21.0,0.049263979,Snack Foods,195.0478,OUT013,1987,1549.9824,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
945,FDO10,13.65,0.021343732,Snack Foods,58.3588,OUT010,1998,114.5176,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
946,FDS35,12.792854228644284,0.110681931,Breads,63.2826,OUT027,1985,1033.3216,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
947,FDI41,12.792854228644284,0.061955439,Frozen Foods,145.1418,OUT027,1985,4561.3958,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
948,FDN21,12.792854228644284,0.076483451,Snack Foods,163.1236,OUT027,1985,2416.854,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
949,NCO18,13.15,0.024701262,Household,176.8686,OUT045,2002,2133.2232,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
950,FDB34,15.25,0.02671821,Snack Foods,85.2198,OUT018,2009,1482.7366,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
951,FDD05,19.35,0.016597651,Frozen Foods,121.5098,OUT013,1987,2892.2352,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
952,FDX59,12.792854228644284,0.0514111,Breads,33.0558,OUT027,1985,984.7182,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
953,FDZ23,17.75,0.112985849,Baking Goods,185.424,OUT010,1998,745.696,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
954,FDX27,20.7,0.11411709,Dairy,92.7436,OUT046,1997,1323.6104,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
955,FDV07,9.5,0.023469217625,Fruits and Vegetables,110.4228,OUT017,2007,1547.3192,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
956,FDR14,11.65,0.175033524,Dairy,55.5298,OUT017,2007,647.1576,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
957,FDO01,21.1,0.020760673,Breakfast,128.7994,OUT045,2002,1798.9916,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
958,FDO13,7.865,0.061405051,Breakfast,166.3526,OUT017,2007,1973.4312,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
959,FDU25,12.35,0.026676216,Canned,57.0246,OUT035,2004,1737.738,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
960,NCK54,12.792854228644284,0.029380407,Household,114.715,OUT027,1985,1864.24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
961,FDZ56,16.25,0.025715562,Fruits and Vegetables,168.1474,OUT013,1987,1516.0266,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
962,NCL55,12.15,0.065026434,Others,253.704,OUT017,2007,5060.08,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
963,FDD59,10.5,0.066315023,Starchy Foods,78.296,OUT045,2002,2157.192,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
964,FDJ55,12.8,0.023664054,Meat,226.0404,OUT017,2007,5400.9696,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
965,FDA45,12.792854228644284,0.154627247,Snack Foods,177.637,OUT027,1985,5469.547,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
966,DRF23,4.61,0.205294827,Hard Drinks,172.8396,OUT010,1998,174.4396,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
967,FDT49,7.0,0.152261999,Canned,105.728,OUT017,2007,1278.336,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
968,NCO17,10.0,0.06326427488888889,Health and Hygiene,120.644,OUT035,2004,1917.504,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
969,FDH22,6.405,0.136275173,Snack Foods,128.1678,OUT035,2004,1017.3424,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
970,FDT34,9.3,0.174621343,Snack Foods,104.2964,OUT049,1999,1998.7316,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
971,FDB39,11.6,0.038597077,Dairy,57.9272,OUT045,2002,615.1992,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
972,FDQ22,16.75,0.029799965,Snack Foods,39.1822,OUT045,2002,314.2576,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
973,NCN43,12.15,0.011314423,Others,122.973,OUT010,1998,123.173,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
974,FDG57,14.7,0.072410764,Fruits and Vegetables,48.2034,OUT049,1999,1020.6714,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
975,FDR20,20.0,0.028118435,Fruits and Vegetables,46.7744,OUT035,2004,1222.4088,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
976,FDU22,12.792854228644284,0.163350221,Snack Foods,120.2124,OUT019,1985,474.0496,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
977,NCC43,7.39,0.093307713,Household,250.9066,OUT017,2007,1506.0396,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
978,FDP01,20.75,0.105994654,Breakfast,150.5682,OUT010,1998,762.341,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
979,FDF52,9.3,0.067055339,Frozen Foods,184.2292,OUT018,2009,1277.0044,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
980,FDZ33,10.195,0.107376743,Snack Foods,147.6076,OUT035,2004,3547.3824,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
981,FDP48,12.792854228644284,0.043810028,Baking Goods,181.395,OUT027,1985,6042.135,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
982,FDW56,7.68,0.118672537,Fruits and Vegetables,192.2162,OUT010,1998,384.8324,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
983,FDC26,10.195,0.126897925,Canned,110.6886,OUT018,2009,1223.0746,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
984,FDF34,9.3,0.014076503,Snack Foods,200.0084,OUT018,2009,2182.4924,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
985,FDJ33,8.895,0.088305478,Snack Foods,123.473,OUT035,2004,1478.076,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
986,FDD04,16.0,0.090153756,Dairy,143.2154,OUT045,2002,1418.154,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
987,NCJ31,19.2,0.182501773,Others,239.2196,OUT013,1987,5061.4116,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
988,FDO57,20.75,0.108710162,Snack Foods,161.7578,OUT046,1997,2888.2404,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
989,FDM36,12.792854228644284,0.058446424,Baking Goods,172.1422,OUT027,1985,5518.1504,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
990,NCY05,13.5,0.054990009,Health and Hygiene,35.2874,OUT046,1997,741.0354,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
991,FDS44,12.792854228644284,0.15528831,Fruits and Vegetables,241.7538,OUT027,1985,9133.4444,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
992,FDZ39,19.7,0.018021361,Meat,101.199,OUT035,2004,1857.582,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
993,NCM31,6.095,0.0816559,Others,143.3154,OUT017,2007,2836.308,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
994,DRK11,8.21,0.010755465,Hard Drinks,150.8392,OUT013,1987,2982.784,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
995,FDO34,17.7,0.050111641,Snack Foods,165.9816,OUT010,1998,167.7816,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
996,NCL30,18.1,0.048931174,Household,127.3336,OUT035,2004,1150.5024,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
997,FDK28,5.695,0.065960909,Frozen Foods,259.2646,OUT017,2007,9275.9256,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
998,DRJ39,20.25,0.036319195,Dairy,219.3482,OUT035,2004,5038.1086,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
999,NCP06,12.792854228644284,0.039055756,Household,152.3366,OUT027,1985,2115.9124,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1000,FDE33,12.792854228644284,0.049395242,Fruits and Vegetables,80.3644,OUT027,1985,1885.5456,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1001,FDZ44,8.185,0.038789271,Fruits and Vegetables,115.6808,OUT049,1999,703.0848,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1002,FDV46,18.2,0.012659235,Snack Foods,140.718,OUT018,2009,2656.542,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1003,NCO06,19.25,0.108010006,Household,33.3558,OUT035,2004,713.0718,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1004,DRG03,14.5,0.061934991,Dairy,154.4998,OUT013,1987,1691.7978,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1005,FDU37,9.5,0.104421237,Canned,80.196,OUT013,1987,2157.192,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1006,FDI57,19.85,0.053980686,Seafood,196.8768,OUT013,1987,2561.9984,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1007,FDM45,8.655,0.088121336,Snack Foods,119.7756,OUT013,1987,2059.9852,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1008,FDC26,10.195,0.126359196,Canned,109.2886,OUT035,2004,1334.2632,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1009,FDU14,12.792854228644284,0.034584356,Dairy,248.375,OUT027,1985,10236.675,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1010,FDB26,14.0,0.031267496,Canned,51.464,OUT046,1997,692.432,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1011,FDC29,8.39,0.024304264,Frozen Foods,114.0176,OUT018,2009,1488.7288,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1012,FDY58,11.65,0.040144377,Snack Foods,228.9694,OUT017,2007,6622.7126,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1013,FDR59,14.5,0.063851475,Breads,260.4594,OUT035,2004,3139.9128,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1014,FDS03,12.792854228644284,0.079243005,Meat,65.8826,OUT027,1985,1614.565,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1015,FDR43,18.2,0.161355122,Fruits and Vegetables,38.319,OUT013,1987,585.904,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1016,FDZ25,12.792854228644284,0.02748331,Canned,169.379,OUT027,1985,5602.707,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1017,NCN26,10.85,0.028738058,Household,117.1808,OUT045,2002,703.0848,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1018,FDO38,17.25,0.073135768,Canned,77.2986,OUT018,2009,1012.6818,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1019,FDP28,13.65,0.081096613,Frozen Foods,261.2936,OUT017,2007,3131.9232,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1020,FDG31,12.15,0.063430788,Meat,65.4826,OUT010,1998,258.3304,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1021,FDI45,13.1,0.037549969,Fruits and Vegetables,176.1054,OUT013,1987,4027.4242,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1022,NCS54,13.6,0.016726506,Household,176.037,OUT010,1998,352.874,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1023,FDE17,20.1,0.054565932,Frozen Foods,152.2366,OUT045,2002,2418.1856,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1024,NCG06,16.35,0.029445361,Household,257.6646,OUT046,1997,2061.3168,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1025,FDQ57,12.792854228644284,0.048932713,Snack Foods,144.476,OUT019,1985,146.476,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1026,NCB31,6.235,0.118651919,Household,263.991,OUT035,2004,4207.856,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1027,NCP29,8.42,0.112728355,Health and Hygiene,65.8168,OUT018,2009,830.9184,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1028,NCX29,12.792854228644284,0.156094569,Health and Hygiene,144.3102,OUT019,1985,145.8102,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1029,FDU37,9.5,0.104933928,Canned,78.796,OUT018,2009,1198.44,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1030,FDM02,12.5,0.12341737,Canned,86.0198,OUT010,1998,87.2198,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
1031,FDN16,12.6,0.062700289,Frozen Foods,102.199,OUT046,1997,1960.781,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1032,FDR46,16.85,0.139417654,Snack Foods,147.476,OUT046,1997,2929.52,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1033,FDE50,12.792854228644284,0.01612717,Canned,189.3556,OUT027,1985,2253.0672,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1034,FDL52,6.635,0.077145553,Frozen Foods,39.8506,OUT010,1998,75.9012,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
1035,FDQ49,20.2,0.039215075,Breakfast,157.663,OUT013,1987,2190.482,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1036,FDI14,14.1,0.089859642,Canned,140.2496,OUT045,2002,1693.7952,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1037,FDS16,15.15,0.066121873,Frozen Foods,145.676,OUT013,1987,3661.9,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1038,FDU15,13.65,0.026643448,Meat,37.9532,OUT049,1999,862.8768,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1039,NCG43,12.792854228644284,0.073879939,Household,94.0462,OUT027,1985,1850.924,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1040,FDR23,12.792854228644284,0.08139146,Breads,177.837,OUT027,1985,6351.732,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1041,FDS52,12.792854228644284,0.005448005,Frozen Foods,102.1016,OUT027,1985,3542.056,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1042,NCP18,12.15,0.028714747,Household,151.9708,OUT018,2009,3611.2992,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1043,DRF23,12.792854228644284,0.122058364,Hard Drinks,172.8396,OUT027,1985,7152.0236,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1044,FDO09,13.5,0.125528734,Snack Foods,262.191,OUT045,2002,6048.793,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1045,FDB40,17.5,0.007555176,Dairy,145.9102,OUT045,2002,2187.153,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1046,DRK37,12.792854228644284,0.077046505,Soft Drinks,189.453,OUT019,1985,759.012,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1047,DRN11,7.85,0.162980276,Hard Drinks,145.2444,OUT046,1997,1451.444,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1048,FDE22,9.695,0.029632784,Snack Foods,159.692,OUT045,2002,958.752,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1049,FDF04,17.5,0.013634468,Frozen Foods,256.4304,OUT035,2004,1808.3128,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1050,FDE41,9.195,0.064376263,Frozen Foods,83.1566,OUT017,2007,1099.2358,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1051,FDW08,12.792854228644284,0.147663025,Fruits and Vegetables,106.028,OUT027,1985,1810.976,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1052,NCD54,21.1,0.029003459,Household,143.4786,OUT035,2004,2311.6576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1053,FDZ33,10.195,0.107834541,Snack Foods,146.5076,OUT018,2009,1330.2684,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1054,FDO23,17.85,0.146399663,Breads,93.8436,OUT035,2004,1418.154,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1055,FDN34,15.6,0.04575559,Snack Foods,167.1132,OUT035,2004,2874.9244,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1056,FDL39,16.1,0.063278652,Dairy,182.1318,OUT013,1987,2345.6134,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1057,FDT28,13.3,0.063664998,Frozen Foods,151.6708,OUT049,1999,3912.2408,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1058,FDH33,12.85,0.122221269,Snack Foods,45.9428,OUT018,2009,1274.3412,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1059,FDA34,11.5,0.014944614,Starchy Foods,171.808,OUT017,2007,5712.564,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1060,FDZ56,16.25,0.025732114,Fruits and Vegetables,166.4474,OUT035,2004,5390.3168,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1061,DRH23,14.65,0.171281641,Hard Drinks,54.0614,OUT017,2007,1160.4894,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1062,NCO18,13.15,0.024646608,Household,177.4686,OUT035,2004,5510.8266,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1063,DRG27,8.895,0.10224054266666667,Dairy,42.0138,OUT018,2009,568.5932,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1064,FDM28,15.7,0.075661985,Frozen Foods,181.366,OUT010,1998,179.766,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1065,NCY41,16.75,0.126765903,Health and Hygiene,35.7532,OUT010,1998,143.8128,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1066,FDD21,10.3,0.030563449,Fruits and Vegetables,114.4176,OUT035,2004,2633.9048,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1067,FDD44,8.05,0.078522357,Fruits and Vegetables,257.1646,OUT049,1999,6183.9504,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1068,FDP16,18.6,0.039294854,Frozen Foods,246.6802,OUT046,1997,2702.4822,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1069,FDQ37,20.75,0.089260667,Breakfast,193.4478,OUT046,1997,4843.695,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1070,NCY05,13.5,0.05510153,Health and Hygiene,37.0874,OUT045,2002,952.7598,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1071,NCE07,8.18,0.013127548,Household,142.0154,OUT035,2004,1985.4156,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1072,DRI51,17.25,0.042233642,Dairy,173.3764,OUT035,2004,2061.3168,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1073,NCI31,20.0,0.081492092,Others,35.519,OUT045,2002,1025.332,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1074,FDK60,16.5,0.08221864425,Baking Goods,96.2068,OUT046,1997,3013.4108,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1075,FDY12,9.8,0.14061104,Baking Goods,49.8008,OUT046,1997,809.6128,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1076,FDO38,17.25,0.072952298,Canned,76.0986,OUT049,1999,623.1888,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1077,FDP11,15.85,0.069087481,Breads,218.7166,OUT035,2004,1088.583,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1078,FDC21,12.792854228644284,0.075215349,Fruits and Vegetables,108.4254,OUT019,1985,217.0508,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1079,NCF54,18.0,0.047645037,Household,172.6422,OUT017,2007,2931.5174,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1080,FDC35,12.792854228644284,0.122242847,Starchy Foods,207.5638,OUT027,1985,4555.4036,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1081,FDV43,16.0,0.076975118,Fruits and Vegetables,46.2086,OUT049,1999,490.6946,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1082,DRE12,4.59,0.070890602,Soft Drinks,111.686,OUT049,1999,1584.604,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1083,DRE27,11.85,0.132560174,Dairy,97.2726,OUT013,1987,782.9808,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1084,DRC36,12.792854228644284,0.044767032,Soft Drinks,173.7054,OUT027,1985,5778.4782,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
1085,FDZ38,12.792854228644284,0.007962273,Dairy,174.0422,OUT027,1985,5173.266,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1086,NCW42,18.2,0.058799705,Household,220.7456,OUT017,2007,4420.912,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1087,NCZ18,7.825,0.186445212,Household,255.5698,OUT045,2002,1522.0188,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1088,FDL13,12.792854228644284,0.098606543,Breakfast,232.73,OUT019,1985,932.12,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1089,NCN18,8.895,0.125222705,Household,113.3544,OUT018,2009,1006.6896,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1090,FDI41,18.5,0.062609071,Frozen Foods,148.6418,OUT017,2007,1765.7016,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1091,FDV22,14.85,0.009930514,Snack Foods,157.463,OUT013,1987,2503.408,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1092,NCB43,12.792854228644284,0.099428487,Household,187.8898,OUT027,1985,7296.5022,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1093,FDQ46,7.51,0.103793399,Snack Foods,110.1544,OUT035,2004,2684.5056,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1094,FDC44,15.6,0.16645414644444445,Fruits and Vegetables,111.9518,OUT049,1999,2163.1842,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1095,FDB22,8.02,0.111419588,Snack Foods,154.3998,OUT035,2004,3383.5956,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1096,FDV23,11.0,0.106051405,Breads,124.4046,OUT045,2002,2241.0828,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1097,FDK10,12.792854228644284,0.04016342,Snack Foods,181.166,OUT027,1985,3415.554,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1098,FDF05,17.5,0.026925385,Frozen Foods,264.391,OUT045,2002,5259.82,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1099,FDL33,7.235,0.099962524,Snack Foods,193.8452,OUT046,1997,1957.452,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1100,FDD20,12.792854228644284,0.020614212,Fruits and Vegetables,126.4046,OUT027,1985,5353.6978,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1101,NCM54,12.792854228644284,0.050692386,Household,125.6678,OUT027,1985,4832.3764,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1102,FDW48,18.0,0.008589133,Baking Goods,81.0618,OUT017,2007,1450.1124,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1103,DRF36,16.1,0.023673342,Soft Drinks,189.0846,OUT018,2009,5350.3688,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1104,NCM06,7.475,0.075881475,Household,155.2656,OUT045,2002,2934.8464,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1105,NCA54,16.5,0.061330521,Household,178.7318,OUT010,1998,360.8636,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1106,FDT46,11.35,0.030869612,Snack Foods,49.8008,OUT045,2002,708.4112,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1107,FDH20,16.1,0.024944396,Fruits and Vegetables,95.441,OUT035,2004,2220.443,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1108,FDT38,18.7,0.057654132,Dairy,83.1566,OUT045,2002,1606.5754,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1109,NCI17,8.645,0.143713508,Health and Hygiene,96.641,OUT045,2002,868.869,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1110,FDO40,17.1,0.032812669,Frozen Foods,147.1392,OUT017,2007,2237.088,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1111,FDP12,9.8,0.045266806,Baking Goods,36.9874,OUT046,1997,705.748,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1112,FDI44,12.792854228644284,0.099747488,Fruits and Vegetables,75.2328,OUT027,1985,1544.656,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1113,FDB21,12.792854228644284,0.144612242,Fruits and Vegetables,242.9854,OUT027,1985,6767.1912,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1114,FDG16,15.25,0.089742065,Frozen Foods,213.7192,OUT013,1987,1078.596,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1115,NCZ42,10.5,0.011351778,Household,236.5248,OUT017,2007,4029.4216,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1116,NCJ30,5.82,0.081096613,Household,170.379,OUT017,2007,1018.674,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1117,FDV49,10.0,0.025827199,Canned,263.2226,OUT046,1997,3700.5164,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1118,NCO43,5.5,0.045419503666666666,Others,103.1016,OUT045,2002,2024.032,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1119,NCF18,18.35,0.148938624,Household,191.9504,OUT010,1998,767.0016,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1120,NCX41,19.0,0.0172910377,Health and Hygiene,211.0244,OUT010,1998,1482.0708,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
